SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,Location,Community
Vacant/Abandoned Building,15-03402440,07/14/2015,Front,,Open,,Vacant,false,true,3227,W,63RD,PL,60629,1155930.34001272,1862334.80849111,41.778034640429034,-87.70390490880857,"(41.778034640429034, -87.70390490880857)",66
Vacant/Abandoned Building,15-03396396,07/14/2015,Front,,Open,NOT BOARDED UP,Vacant,false,true,10331,S,SANGAMON,ST,60643,1171806.71048568,1836320.28321312,41.706313663819245,-87.64646276045914,"(41.706313663819245, -87.64646276045914)",73
Vacant/Abandoned Building,15-03401069,07/14/2015,,,,,,,,1226,W,SHERWIN,AVE,60626,1166348.79009859,1948785.04002464,42.01504457255566,-87.66323502903265,"(42.01504457255566, -87.66323502903265)",1
Vacant/Abandoned Building,15-03395735,07/14/2015,Front,,Open,REAR,Vacant,false,true,6503,S,RHODES,AVE,60637,1181019.54671262,1862014.70330124,41.776615494836875,-87.61193724349177,"(41.776615494836875, -87.61193724349177)",42
Vacant/Abandoned Building,15-03397033,07/14/2015,Front,,Open,,Vacant,false,false,3103,W,25TH,ST,60623,1156061.92437046,1887235.78939562,41.846363575613545,-87.70275266218087,"(41.846363575613545, -87.70275266218087)",30
Vacant/Abandoned Building,15-03391976,07/14/2015,Front,,Boarded,,Vacant,false,true,12206,S,EMERALD,AVE,60628,1173528.60381138,1823924.64897626,41.6722602459032,-87.64052235012673,"(41.6722602459032, -87.64052235012673)",53
Vacant/Abandoned Building,15-03390680,07/14/2015,Rear,,Open,,Vacant,false,false,5250,S,ABERDEEN,ST,60609,1169865.35126883,1870316.65671587,41.799646505161036,-87.65258689114788,"(41.799646505161036, -87.65258689114788)",61
Vacant/Abandoned Building,15-03389411,07/14/2015,,,,,,,,9226,S,LA SALLE,ST,60620,1176901.23812491,1843781.03838909,41.72667396529921,-87.62758296314439,"(41.72667396529921, -87.62758296314439)",49
Vacant/Abandoned Building,15-03402621,07/14/2015,Front,,Open,DOORS AND WINDOWS,Vacant,false,true,3415,W,54TH,PL,60632,1154538.36351894,1868269.67012512,41.79434862176796,-87.70884996586678,"(41.79434862176796, -87.70884996586678)",63
Vacant/Abandoned Building,15-03403254,07/14/2015,Front,,Open,,Vacant,true,false,8727,S,MARSHFIELD,AVE,60620,1166863.61898662,1846836.21290295,41.73527777151511,-87.66426487540555,"(41.73527777151511, -87.66426487540555)",71
Vacant/Abandoned Building,15-03396584,07/14/2015,Front,,Open,REAR DOOR/REAR WINDOWS,Vacant,false,false,728,N,TRUMBULL,AVE,60624,1153248.16289825,1904641.15092542,41.8941820198788,-87.7126171818557,"(41.8941820198788, -87.7126171818557)",23
Vacant/Abandoned Building,15-03401910,07/14/2015,Front,,Boarded,N/A - DEBRIS ALSO FALLING ONTO CALLERS PROPERTY,Vacant,false,false,2229,N,LEAMINGTON,AVE,60639,1141689.99231967,1914335.91560198,41.92100715288308,-87.754827075915,"(41.92100715288308, -87.754827075915)",19
Vacant/Abandoned Building,15-03416188,07/15/2015,Front,,Open,,Vacant,false,false,6133,S,BISHOP,ST,60636,1167716.55150979,1864071.3913085,41.78255518207028,-87.66064631710894,"(41.78255518207028, -87.66064631710894)",67
Vacant/Abandoned Building,15-03419525,07/15/2015,Front,,Open,,Vacant,false,false,8505,S,MUSKEGON,AVE,60617,1196632.25361683,1849128.0995902,41.74088009587136,-87.55513022495725,"(41.74088009587136, -87.55513022495725)",46
Vacant/Abandoned Building,15-03424623,07/15/2015,Front,,Open,,Vacant,false,false,3811,S,GILES,AVE,60653,1178886.71287502,1879783.39559802,41.825423221967206,-87.61921486920623,"(41.825423221967206, -87.61921486920623)",35
Vacant/Abandoned Building,15-03421309,07/15/2015,Front,,Boarded,,Vacant,false,false,1619,N,NATOMA,AVE,60707,1131837.24507466,1910049.75507342,41.90942207387079,-87.79112850199506,"(41.90942207387079, -87.79112850199506)",25
Vacant/Abandoned Building,15-03411887,07/15/2015,Front,,Open,FRONT,Vacant,false,false,4540,S,INDIANA,AVE,60653,1178360.90869586,1874966.8299922,41.812218143848874,-87.62129032354517,"(41.812218143848874, -87.62129032354517)",38
Vacant/Abandoned Building,15-03424144,07/15/2015,Front,,Open,FRONT,Vacant,true,false,4958,S,PRINCETON,AVE,60609,1175124.94896969,1872090.36777637,41.80439782057385,-87.63324564504181,"(41.80439782057385, -87.63324564504181)",37
Vacant/Abandoned Building,15-03424349,07/15/2015,Front,,Open,FRONT,Vacant,false,true,461,E,41ST,ST,60653,1180251.8402272,1877918.11799987,41.82027351098555,-87.61426389354784,"(41.82027351098555, -87.61426389354784)",38
Vacant/Abandoned Building,15-03416965,07/15/2015,Rear,,Open,,Vacant,false,true,9747,S,CRANDON,AVE,60617,1193582.93161237,1840588.68478873,41.71752228324107,-87.56658117001737,"(41.71752228324107, -87.56658117001737)",51
Vacant/Abandoned Building,15-03416201,07/15/2015,,,,,,,,6922,S,NORMAL,BLVD,60621,1174143.45500257,1859018.49721955,41.76854908215754,-87.63723343305496,"(41.76854908215754, -87.63723343305496)",68
Vacant/Abandoned Building,15-03415374,07/15/2015,Front,,Open,,Vacant,false,false,6954,S,PRINCETON,AVE,60621,1175492.59997552,1858775.24998421,41.76785151462467,-87.63229544212474,"(41.76785151462467, -87.63229544212474)",69
Vacant/Abandoned Building,15-03415137,07/15/2015,Front,,Open,,Vacant,false,false,6939,S,PRINCETON,AVE,60621,1175488.79997552,1858852.64998421,41.76806399402053,-87.63230705844948,"(41.76806399402053, -87.63230705844948)",69
Vacant/Abandoned Building,15-03422608,07/15/2015,,,,,,,,2921,W,WARREN,BLVD,60612,1156909.3018662,1900215.04529477,41.88196290335637,-87.69929102261729,"(41.88196290335637, -87.69929102261729)",27
Vacant/Abandoned Building,15-03423230,07/15/2015,Front,,Open,"FRONT, AND REAR",Vacant,false,false,7940,S,GREEN,ST,60620,1172015.19051052,1852201.03792141,41.74988812054862,-87.64523443463135,"(41.74988812054862, -87.64523443463135)",71
Vacant/Abandoned Building,15-03412320,07/15/2015,Rear,,Open,REAR,Vacant,false,true,7220,S,WINCHESTER,AVE,60636,1164604.89750027,1856786.78489662,41.76263147800981,-87.67225986605766,"(41.76263147800981, -87.67225986605766)",67
Vacant/Abandoned Building,15-03416340,07/15/2015,Rear,,Open,,Vacant,false,false,6714,S,EVANS,AVE,60637,1182373.07420097,1860658.12011291,41.772861636437064,-87.60701732820041,"(41.772861636437064, -87.60701732820041)",42
Vacant/Abandoned Building,15-03428493,07/15/2015,Front,,Open,FRONT,Vacant,false,true,17,E,100TH,PL,60628,1178189.61332448,1838343.91008841,41.711724686244175,-87.62302785488545,"(41.711724686244175, -87.62302785488545)",49
Vacant/Abandoned Building,15-03428494,07/15/2015,Front,,Open,FRONT,Vacant,false,true,21,E,100TH,PL,60628,1178229.51332448,1838345.11008841,41.711727075890195,-87.62288169535651,"(41.711727075890195, -87.62288169535651)",49
Vacant/Abandoned Building,15-03422258,07/15/2015,Rear,,Open,,Vacant,false,true,11325,S,UNION,AVE,60628,1173670.45847711,1829768.00878195,41.68829223058253,-87.63983101455369,"(41.68829223058253, -87.63983101455369)",49
Vacant/Abandoned Building,15-03432182,07/15/2015,Front,,Open,FRONT WINDOWS,Vacant,false,true,4800,S,SPRINGFIELD,AVE,60632,1151177.06828859,1872517.26851498,41.806070999815304,-87.72106491279739,"(41.806070999815304, -87.72106491279739)",57
Vacant/Abandoned Building,15-03421905,07/15/2015,Front,,Open,,Vacant,false,false,5475,W,LAKE,ST,60644,1139472.5968979,1902020.77077325,41.88725369948249,-87.76327509894395,"(41.88725369948249, -87.76327509894395)",25
Vacant/Abandoned Building,15-03423572,07/15/2015,Front,,Open,FRONT AND BACK,Vacant,false,true,8755,S,COTTAGE GROVE,AVE,,1183095.50560848,1847021.44519296,41.73542441243862,-87.60479241625825,"(41.73542441243862, -87.60479241625825)",44
Vacant/Abandoned Building,15-03446237,07/16/2015,,,,,,,,7937,S,MERRILL,AVE,60617,1191910.38408688,1852764.31548159,41.750974061509254,-87.5723126071976,"(41.750974061509254, -87.5723126071976)",46
Vacant/Abandoned Building,15-03449175,07/16/2015,Front,,Open,FRONT DOOR AND SIDE WINDOWS,Vacant,false,true,7801,S,CHAPPEL,AVE,60649,1191223.08970667,1853650.25449596,41.75342180879411,-87.57480252527289,"(41.75342180879411, -87.57480252527289)",43
Vacant/Abandoned Building,15-03448724,07/16/2015,,,,,,,,9770,S,MERRION,AVE,60617,1192740.34417856,1840400.86627869,41.71702744089569,-87.56967326642608,"(41.71702744089569, -87.56967326642608)",51
Vacant/Abandoned Building,15-03442516,07/16/2015,Front,,Open,FRONT,Occupied,false,false,1505,E,72ND,ST,60619,1187500.61959284,1857551.79023231,41.76421723005878,-87.5883199749788,"(41.76421723005878, -87.5883199749788)",43
Vacant/Abandoned Building,15-03445078,07/16/2015,Front,,Open,FRONT\,Vacant,false,false,7530,S,SAGINAW,AVE,60649,1195234.1603022,1855504.16818443,41.75841110471693,-87.56004265818787,"(41.75841110471693, -87.56004265818787)",43
Vacant/Abandoned Building,15-03446287,07/16/2015,Front,,Open,FRONT,Vacant,false,true,9840,S,HOXIE,AVE,60617,1195086.99248915,1840230.6200888,41.71650283056829,-87.56108428527803,"(41.71650283056829, -87.56108428527803)",51
Vacant/Abandoned Building,15-03448438,07/16/2015,Front,,Open,FRONT,Vacant,false,false,2611,E,106TH,ST,60617,1195323.6693833,1835231.26398906,41.70277828252406,-87.5603818266025,"(41.70277828252406, -87.5603818266025)",51
Vacant/Abandoned Building,15-03452742,07/16/2015,Front,,Open,,Vacant,false,false,2951,E,80TH,ST,60617,1197451.73168849,1852497.45269704,41.75010547802549,-87.5520157009022,"(41.75010547802549, -87.5520157009022)",46
Vacant/Abandoned Building,15-03445853,07/16/2015,Front,,Open,"FRONT, REAR",Vacant,false,false,901,W,35TH,ST,60609,1170873.01997189,1881647.90052275,41.83071862052479,-87.64856036657164,"(41.83071862052479, -87.64856036657164)",60
Vacant/Abandoned Building,15-03447778,07/16/2015,Front,,Boarded,,Vacant,false,false,5746,S,GREEN,ST,60621,1171620.20127902,1866743.70403162,41.789803616514135,-87.64625612731622,"(41.789803616514135, -87.64625612731622)",68
Vacant/Abandoned Building,15-03451012,07/16/2015,Front,,Boarded,,Vacant,false,false,2217,W,50TH,PL,60609,1162321.9599777,1871144.79002394,41.802079610367514,-87.68022752041603,"(41.802079610367514, -87.68022752041603)",63
Vacant/Abandoned Building,15-03447028,07/16/2015,Front,,Boarded,,Vacant,false,false,5759,S,BISHOP,ST,60636,1167648.3041295,1866548.41187151,41.789353892459026,-87.66082550009952,"(41.789353892459026, -87.66082550009952)",67
Vacant/Abandoned Building,15-03442553,07/16/2015,Front,,Open,"PORTION OF BLDG IS BOARDED, BUT SEVERAL WINDOWS ARE OPEN",Vacant,false,false,1421,W,73RD,PL,60636,1168054.3842326,1856008.68972451,41.76042283975668,-87.65963927464499,"(41.76042283975668, -87.65963927464499)",67
Vacant/Abandoned Building,15-03442558,07/16/2015,Front,,Open,,Vacant,false,false,1426,W,73RD,PL,60636,1168003.09047274,1856007.14187632,41.76041969444107,-87.65982731239946,"(41.76041969444107, -87.65982731239946)",67
Vacant/Abandoned Building,15-03442570,07/16/2015,Front,,Open,REAR DOOR,Vacant,false,false,1427,W,73RD,PL,60636,1167992.89047274,1856006.84187632,41.76041909033916,-87.6598647043461,"(41.76041909033916, -87.6598647043461)",67
Vacant/Abandoned Building,15-03442623,07/16/2015,Front,,Open,REAR,Vacant,false,false,1434,W,73RD,PL,60636,1167920.99047274,1856004.74187632,41.76041487202249,-87.66012828047417,"(41.76041487202249, -87.66012828047417)",67
Vacant/Abandoned Building,15-03446979,07/16/2015,Front,,Open,"FRONT, REAR, SIDE",Vacant,true,true,731,N,LOREL,AVE,60644,1140542.14560179,1904331.63289699,41.89357542462442,-87.75929057580976,"(41.89357542462442, -87.75929057580976)",25
Vacant/Abandoned Building,15-03438655,07/16/2015,Garage,,Boarded,,Occupied,false,false,5318,S,MAY,ST,60609,1169555.51807081,1869530.16748024,41.79749501875177,-87.65374593358725,"(41.79749501875177, -87.65374593358725)",61
