,School Name,School ID,Network,Category,Category Breakdown,Grade,Year,Read,Math,Science,English,Composite,Read.1,Math.1,Science.1,English.1,Composite.1,Community
1859,AMUNDSEN HS,609695.0,Network 2,Race,Other,11th Grade,2014.0,,,,,,2,2,2,2,2,4
1889,ASPIRA - EARLY COLLEGE HS,400013.0,Charter,Race,Black,11th Grade,2014.0,,,,,,1,1,1,1,1,21
1890,ASPIRA - EARLY COLLEGE HS,400013.0,Charter,Race,Native American,11th Grade,2014.0,,,,,,1,1,1,1,1,21
1891,ASPIRA - EARLY COLLEGE HS,400013.0,Charter,Race,Hispanic,11th Grade,2014.0,15.6,16.0,16.6,13.3,15.4,95,95,95,95,95,21
1892,ASPIRA - EARLY COLLEGE HS,400013.0,Charter,Race,White,11th Grade,2014.0,,,,,,1,1,1,1,1,21
1893,ASPIRA - EARLY COLLEGE HS,400013.0,Charter,Race,Asian / Pacific,11th Grade,2014.0,,,,,,1,1,1,1,1,21
1934,ASPIRA CHTR - RAMIREZ HS,400015.0,,Race,White,11th Grade,2014.0,,,,,,4,4,4,4,4,24
1935,ASPIRA CHTR - RAMIREZ HS,400015.0,,Race,Black,11th Grade,2014.0,,,,,,5,5,5,5,5,24
1936,ASPIRA CHTR - RAMIREZ HS,400015.0,,Race,Hispanic,11th Grade,2014.0,15.6,16.2,16.5,13.9,15.5,60,60,60,60,60,24
1937,ASPIRA CHTR - RAMIREZ HS,400015.0,,Race,Native American,11th Grade,2014.0,,,,,,1,1,1,1,1,24
1947,AUSTIN BUS & ENTRP HS,400018.0,Network 3,Race,Black,11th Grade,2014.0,14.4,15.5,14.6,13.3,14.5,50,50,50,50,50,25
1958,AUSTIN POLY HS,610501.0,Network 3,Race,White,11th Grade,2014.0,,,,,,1,1,1,1,1,25
1959,AUSTIN POLY HS,610501.0,Network 3,Race,Black,11th Grade,2014.0,14.1,15.4,14.1,12.3,14.0,42,42,42,42,42,25
1974,BANNER WEST HS,610555.0,Options,Race,Other,11th Grade,2014.0,,,,,,1,1,1,1,1,25
1975,BANNER WEST HS,610555.0,Options,Race,Hispanic,11th Grade,2014.0,,,,,,2,2,2,2,2,25
1976,BANNER WEST HS,610555.0,Options,Race,Black,11th Grade,2014.0,13.8,14.9,13.9,11.7,13.6,63,64,63,64,63,25
2047,BOGAN HS,609698.0,Network 10,Race,Native American,11th Grade,2014.0,,,,,,1,1,1,1,1,70
2048,BOGAN HS,609698.0,Network 10,Race,Hispanic,11th Grade,2014.0,15.8,15.8,16.4,14.6,15.6,138,138,138,138,138,70
2049,BOGAN HS,609698.0,Network 10,Race,Black,11th Grade,2014.0,15.5,15.6,15.7,14.8,15.4,152,153,152,153,152,70
2050,BOGAN HS,609698.0,Network 10,Race,White,11th Grade,2014.0,18.0,17.4,18.3,16.6,17.6,13,13,13,13,13,70
2051,BOGAN HS,609698.0,Network 10,Race,Other,11th Grade,2014.0,,,,,,2,2,2,2,2,70
2078,BOWEN HS,610323.0,Network 12,Race,Other,11th Grade,2014.0,,,,,,2,2,2,2,2,46
2079,BOWEN HS,610323.0,Network 12,Race,Hispanic,11th Grade,2014.0,13.9,16.0,14.0,13.7,14.4,16,16,16,16,16,46
2080,BOWEN HS,610323.0,Network 12,Race,Black,11th Grade,2014.0,14.5,15.7,15.2,14.0,14.9,63,64,63,64,63,46
2098,BRONZEVILLE HS,610381.0,Network 9,Race,Asian / Pacific,11th Grade,2014.0,,,,,,1,1,1,1,1,38
2099,BRONZEVILLE HS,610381.0,Network 9,Race,Black,11th Grade,2014.0,16.4,16.1,16.6,16.5,16.4,117,117,117,117,117,38
2157,BROOKS HS,609726.0,ISP,Race,Hispanic,11th Grade,2014.0,24.5,22.7,23.8,24.9,24.0,16,16,16,16,16,49
2158,BROOKS HS,609726.0,ISP,Race,White,11th Grade,2014.0,,,,,,2,2,2,2,2,49
2159,BROOKS HS,609726.0,ISP,Race,Other,11th Grade,2014.0,,,,,,3,3,3,3,3,49
2160,BROOKS HS,609726.0,ISP,Race,Black,11th Grade,2014.0,23.7,21.8,22.4,24.1,23.0,154,154,154,154,154,49
2161,BROOKS HS,609726.0,ISP,Race,Native American,11th Grade,2014.0,,,,,,1,1,1,1,1,49
2174,CAMELOT - CHICAGO EXCEL HS,400147.0,Options,Race,Black,11th Grade,2014.0,14.2,14.7,14.3,11.8,13.8,78,78,78,78,78,75
2178,CAMELOT - EXCEL ENGLEWOOD HS,610565.0,Options,Race,Black,11th Grade,2014.0,13.9,14.7,13.8,11.4,13.5,47,47,47,47,47,68
2188,CAMELOT SAFE HS,610573.0,Options,Race,Black,11th Grade,2014.0,,,,,,3,3,3,3,3,32
2225,CARVER MILITARY HS,609760.0,Service Leadership Academies,Race,Hispanic,11th Grade,2014.0,18.0,17.5,18.7,17.2,17.9,61,61,61,61,61,54
2226,CARVER MILITARY HS,609760.0,Service Leadership Academies,Race,Black,11th Grade,2014.0,16.1,16.7,17.0,16.1,16.5,51,51,51,51,51,54
2233,CATALYST - MARIA,400115.0,Charter,Race,Black,11th Grade,2014.0,16.7,16.9,17.9,18.4,17.5,22,22,22,22,22,0
2234,CATALYST - MARIA,400115.0,Charter,Race,Other,11th Grade,2014.0,,,,,,2,2,2,2,2,0
2235,CATALYST - MARIA,400115.0,Charter,Race,Hispanic,11th Grade,2014.0,17.9,17.8,20.4,19.5,18.9,11,11,11,11,11,0
2247,CHGO TALENT CHTR HS,400093.0,,Race,Black,11th Grade,2014.0,15.0,15.9,15.1,13.0,14.8,37,37,37,37,37,28
2285,CHICAGO ACADEMY HS,610340.0,AUSL,Race,Asian / Pacific,11th Grade,2014.0,,,,,,7,7,7,7,7,17
2286,CHICAGO ACADEMY HS,610340.0,AUSL,Race,Hispanic,11th Grade,2014.0,17.3,17.8,18.2,17.3,17.7,52,52,52,52,52,17
2287,CHICAGO ACADEMY HS,610340.0,AUSL,Race,Other,11th Grade,2014.0,,,,,,1,1,1,1,1,17
2288,CHICAGO ACADEMY HS,610340.0,AUSL,Race,White,11th Grade,2014.0,19.2,18.6,18.7,19.1,18.9,30,30,30,30,30,17
2289,CHICAGO ACADEMY HS,610340.0,AUSL,Race,Black,11th Grade,2014.0,16.0,16.6,16.3,15.5,16.1,29,29,29,29,29,17
2290,CHICAGO ACADEMY HS,610340.0,AUSL,Race,Native American,11th Grade,2014.0,,,,,,1,1,1,1,1,17
2362,CHICAGO AGRICULTURE HS,609753.0,Network 10,Race,Other,11th Grade,2014.0,,,,,,3,3,3,3,3,74
2363,CHICAGO AGRICULTURE HS,609753.0,Network 10,Race,White,11th Grade,2014.0,22.3,20.9,21.9,22.0,21.8,36,36,36,36,36,74
2364,CHICAGO AGRICULTURE HS,609753.0,Network 10,Race,Native American,11th Grade,2014.0,,,,,,1,1,1,1,1,74
2365,CHICAGO AGRICULTURE HS,609753.0,Network 10,Race,Black,11th Grade,2014.0,18.3,18.4,19.5,19.5,18.9,39,39,39,39,39,74
2366,CHICAGO AGRICULTURE HS,609753.0,Network 10,Race,Hispanic,11th Grade,2014.0,20.8,19.7,20.9,19.8,20.3,31,31,31,31,31,74
2367,CHICAGO AGRICULTURE HS,609753.0,Network 10,Race,Asian / Pacific,11th Grade,2014.0,,,,,,1,1,1,1,1,74
2389,CHICAGO ARTS HS,400022.0,Contract,Race,Black,11th Grade,2014.0,18.8,17.6,19.0,19.6,18.7,70,70,70,70,70,35
2390,CHICAGO ARTS HS,400022.0,Contract,Race,Asian / Pacific,11th Grade,2014.0,,,,,,4,4,4,4,4,35
2391,CHICAGO ARTS HS,400022.0,Contract,Race,Hispanic,11th Grade,2014.0,21.5,19.7,21.2,21.7,21.0,31,31,31,31,31,35
2392,CHICAGO ARTS HS,400022.0,Contract,Race,Other,11th Grade,2014.0,,,,,,4,4,4,4,4,35
2393,CHICAGO ARTS HS,400022.0,Contract,Race,White,11th Grade,2014.0,23.6,20.8,23.1,23.7,22.8,18,18,18,18,18,35
2433,CHICAGO MATH & SCIENCE HS,400035.0,Charter,Race,Other,11th Grade,2014.0,,,,,,1,1,1,1,1,1
2434,CHICAGO MATH & SCIENCE HS,400035.0,Charter,Race,Black,11th Grade,2014.0,20.1,20.0,19.8,19.7,19.9,21,21,21,21,21,1
2435,CHICAGO MATH & SCIENCE HS,400035.0,Charter,Race,White,11th Grade,2014.0,,,,,,6,6,6,6,6,1
2436,CHICAGO MATH & SCIENCE HS,400035.0,Charter,Race,Asian / Pacific,11th Grade,2014.0,22.1,24.8,22.4,21.4,22.7,10,10,10,10,10,1
2437,CHICAGO MATH & SCIENCE HS,400035.0,Charter,Race,Hispanic,11th Grade,2014.0,18.1,19.2,19.0,18.5,18.7,37,37,37,37,37,1
2497,CHICAGO MILITARY HS,609754.0,Service Leadership Academies,Race,Black,11th Grade,2014.0,16.8,16.7,18.4,18.1,17.5,49,49,49,49,49,35
2498,CHICAGO MILITARY HS,609754.0,Service Leadership Academies,Race,Other,11th Grade,2014.0,,,,,,1,1,1,1,1,35
2499,CHICAGO MILITARY HS,609754.0,Service Leadership Academies,Race,White,11th Grade,2014.0,,,,,,1,1,1,1,1,35
2500,CHICAGO MILITARY HS,609754.0,Service Leadership Academies,Race,Hispanic,11th Grade,2014.0,,,,,,8,8,8,8,8,35
2515,CHICAGO TECH HS,400091.0,Contract,Race,Black,11th Grade,2014.0,16.7,16.4,16.5,15.1,16.2,43,43,43,43,43,28
2516,CHICAGO TECH HS,400091.0,Contract,Race,Hispanic,11th Grade,2014.0,16.4,16.5,16.6,14.9,16.1,28,28,28,28,28,28
2517,CHICAGO TECH HS,400091.0,Contract,Race,White,11th Grade,2014.0,,,,,,2,2,2,2,2,28
2518,CHICAGO TECH HS,400091.0,Contract,Race,Asian / Pacific,11th Grade,2014.0,,,,,,6,6,6,6,6,28
2543,CHICAGO VIRTUAL,400036.0,Charter,Race,Black,11th Grade,2014.0,18.8,16.4,16.8,18.9,17.7,25,25,25,25,25,28
2544,CHICAGO VIRTUAL,400036.0,Charter,Race,Hispanic,11th Grade,2014.0,,,,,,5,5,5,5,5,28
2545,CHICAGO VIRTUAL,400036.0,Charter,Race,Asian / Pacific,11th Grade,2014.0,,,,,,2,2,2,2,2,28
2546,CHICAGO VIRTUAL,400036.0,Charter,Race,White,11th Grade,2014.0,,,,,,5,5,5,5,5,28
2597,CHICAGO VOCATIONAL HS,609674.0,Network 12,Race,Hispanic,11th Grade,2014.0,,,,,,1,1,1,1,1,45
2598,CHICAGO VOCATIONAL HS,609674.0,Network 12,Race,Black,11th Grade,2014.0,14.2,15.1,15.0,13.5,14.5,143,143,143,143,143,45
2603,CICS - CHICAGOQUEST HS,400113.0,Charter,Race,Black,11th Grade,2014.0,,,,,,3,3,3,3,3,8
2604,CICS - CHICAGOQUEST HS,400113.0,Charter,Race,Hispanic,11th Grade,2014.0,,,,,,1,1,1,1,1,8
2621,CICS - ELLISON HS,400032.0,Charter,Race,Black,11th Grade,2014.0,16.7,16.2,16.8,16.7,16.6,116,116,116,116,116,71
2622,CICS - ELLISON HS,400032.0,Charter,Race,Other,11th Grade,2014.0,,,,,,5,5,5,5,5,71
2623,CICS - ELLISON HS,400032.0,Charter,Race,Hispanic,11th Grade,2014.0,,,,,,1,1,1,1,1,71
2633,CICS - HAWKINS HS,400108.0,Charter,Race,Black,11th Grade,2014.0,13.8,15.3,15.2,13.4,14.4,54,54,54,54,54,54
2634,CICS - HAWKINS HS,400108.0,Charter,Race,Other,11th Grade,2014.0,,,,,,1,1,1,1,1,54
2635,CICS - HAWKINS HS,400108.0,Charter,Race,Hispanic,11th Grade,2014.0,,,,,,2,2,2,2,2,54
2658,CICS - LONGWOOD,400033.0,Charter,Race,Hispanic,11th Grade,2014.0,,,,,,2,2,2,2,2,73
2659,CICS - LONGWOOD,400033.0,Charter,Race,Black,11th Grade,2014.0,16.1,16.0,16.5,15.2,15.9,73,73,73,73,73,73
2716,CICS - NORTHTOWN HS,400034.0,Charter,Race,Asian / Pacific,11th Grade,2014.0,20.4,21.2,21.4,22.2,21.3,27,27,27,27,27,13
2717,CICS - NORTHTOWN HS,400034.0,Charter,Race,White,11th Grade,2014.0,20.8,18.7,19.8,22.5,20.4,40,40,40,40,40,13
2718,CICS - NORTHTOWN HS,400034.0,Charter,Race,Other,11th Grade,2014.0,,,,,,2,2,2,2,2,13
2719,CICS - NORTHTOWN HS,400034.0,Charter,Race,Native American,11th Grade,2014.0,,,,,,3,3,3,3,3,13
2720,CICS - NORTHTOWN HS,400034.0,Charter,Race,Hispanic,11th Grade,2014.0,18.9,18.7,19.6,19.9,19.3,95,95,95,95,95,13
2721,CICS - NORTHTOWN HS,400034.0,Charter,Race,Black,11th Grade,2014.0,16.8,17.0,17.9,17.3,17.3,13,13,13,13,13,13
2757,CLARK HS,610244.0,Network 3,Race,Black,11th Grade,2014.0,16.7,15.9,18.0,15.5,16.5,113,113,113,113,113,25
2758,CLARK HS,610244.0,Network 3,Race,Hispanic,11th Grade,2014.0,,,,,,2,2,2,2,2,25
2823,CLEMENTE HS,609759.0,Network 5,Race,White,11th Grade,2014.0,,,,,,3,3,3,3,3,24
2824,CLEMENTE HS,609759.0,Network 5,Race,Black,11th Grade,2014.0,15.2,15.5,14.6,13.3,14.6,45,45,45,45,45,24
2825,CLEMENTE HS,609759.0,Network 5,Race,Hispanic,11th Grade,2014.0,14.9,15.5,15.4,14.2,15.0,132,132,132,132,132,24
2826,CLEMENTE HS,609759.0,Network 5,Race,Native American,11th Grade,2014.0,,,,,,1,1,1,1,1,24
2843,COLLINS HS,610499.0,AUSL,Race,Black,11th Grade,2014.0,14.8,15.3,14.5,12.6,14.3,65,65,65,65,65,29
2844,COLLINS HS,610499.0,AUSL,Race,Hispanic,11th Grade,2014.0,,,,,,2,2,2,2,2,29
2861,COMMUNITY SERVICES WEST HS,400038.0,Options,Race,Hispanic,11th Grade,2014.0,,,,,,1,1,1,1,1,29
2862,COMMUNITY SERVICES WEST HS,400038.0,Options,Race,Black,11th Grade,2014.0,14.1,14.6,13.3,12.6,13.6,28,28,28,28,28,29
2899,CORLISS HS,609761.0,Network 13,Race,Hispanic,11th Grade,2014.0,,,,,,1,1,1,1,1,50
2900,CORLISS HS,609761.0,Network 13,Race,Black,11th Grade,2014.0,15.1,15.1,15.5,13.4,14.8,97,97,97,97,97,50
2937,CRANE HS,609702.0,,Race,Other,11th Grade,2014.0,,,,,,1,1,1,1,1,28
2938,CRANE HS,609702.0,,Race,Hispanic,11th Grade,2014.0,,,,,,4,4,4,4,4,28
2939,CRANE HS,609702.0,,Race,Black,11th Grade,2014.0,14.4,15.0,14.5,12.4,14.1,43,43,43,43,43,28
2940,CRANE HS,609702.0,,Race,Native American,11th Grade,2014.0,,,,,,2,2,2,2,2,28
3012,CURIE HS,609756.0,Network 8,Race,Black,11th Grade,2014.0,16.4,16.7,16.3,16.0,16.3,72,72,72,72,72,57
3013,CURIE HS,609756.0,Network 8,Race,Asian / Pacific,11th Grade,2014.0,19.1,21.2,20.8,18.1,19.8,26,26,26,26,26,57
3014,CURIE HS,609756.0,Network 8,Race,Other,11th Grade,2014.0,,,,,,2,2,2,2,2,57
3015,CURIE HS,609756.0,Network 8,Race,Hispanic,11th Grade,2014.0,17.6,18.1,18.0,16.8,17.6,501,501,501,501,501,57
3016,CURIE HS,609756.0,Network 8,Race,Native American,11th Grade,2014.0,,,,,,2,2,2,2,2,57
3017,CURIE HS,609756.0,Network 8,Race,White,11th Grade,2014.0,22.0,21.0,22.1,21.7,21.7,21,21,21,21,21,57
3068,DEVRY HS,610402.0,Network 4,Race,Hispanic,11th Grade,2014.0,20.5,21.0,21.0,21.4,21.0,55,55,55,55,55,5
3069,DEVRY HS,610402.0,Network 4,Race,Black,11th Grade,2014.0,21.5,19.6,20.2,21.3,20.7,28,28,28,28,28,5
3070,DEVRY HS,610402.0,Network 4,Race,Asian / Pacific,11th Grade,2014.0,,,,,,6,6,6,6,6,5
3071,DEVRY HS,610402.0,Network 4,Race,White,11th Grade,2014.0,,,,,,7,7,7,7,7,5
3072,DEVRY HS,610402.0,Network 4,Race,Other,11th Grade,2014.0,,,,,,2,2,2,2,2,5
3105,DOUGLASS HS,610245.0,Network 3,Race,Black,11th Grade,2014.0,15.6,15.3,15.9,14.1,15.2,59,59,59,59,59,25
3156,DUNBAR HS,609676.0,Network 9,Race,Hispanic,11th Grade,2014.0,,,,,,4,4,4,4,4,35
3157,DUNBAR HS,609676.0,Network 9,Race,Black,11th Grade,2014.0,14.9,15.2,15.0,13.7,14.7,254,254,254,254,254,35
3158,DUNBAR HS,609676.0,Network 9,Race,Other,11th Grade,2014.0,,,,,,4,4,4,4,4,35
3183,DYETT HS,609736.0,,Race,Native American,11th Grade,2014.0,,,,,,1,1,1,1,1,40
3184,DYETT HS,609736.0,,Race,Black,11th Grade,2014.0,14.7,15.0,14.1,12.7,14.1,23,23,23,23,23,40
3194,EPIC HS,400094.0,Charter,Race,White,11th Grade,2014.0,,,,,,2,2,2,2,2,46
3195,EPIC HS,400094.0,Charter,Race,Black,11th Grade,2014.0,15.5,15.7,17.4,15.1,15.9,55,55,55,55,55,46
3196,EPIC HS,400094.0,Charter,Race,Native American,11th Grade,2014.0,,,,,,1,1,1,1,1,46
3197,EPIC HS,400094.0,Charter,Race,Hispanic,11th Grade,2014.0,16.8,16.6,17.4,15.9,16.7,52,52,52,52,52,46
3253,FARRAGUT HS,609704.0,Network 7,Race,White,11th Grade,2014.0,,,,,,1,1,1,1,1,30
3254,FARRAGUT HS,609704.0,Network 7,Race,Other,11th Grade,2014.0,,,,,,1,1,1,1,1,30
3255,FARRAGUT HS,609704.0,Network 7,Race,Hispanic,11th Grade,2014.0,15.7,16.8,16.2,15.0,15.9,205,205,205,205,205,30
3256,FARRAGUT HS,609704.0,Network 7,Race,Black,11th Grade,2014.0,14.5,16.4,14.6,14.3,14.9,30,30,30,30,30,30
3293,FENGER HS,609705.0,Network 13,Race,Black,11th Grade,2014.0,14.7,15.0,14.4,13.3,14.4,88,88,88,88,88,49
3294,FENGER HS,609705.0,Network 13,Race,Hispanic,11th Grade,2014.0,,,,,,1,1,1,1,1,49
3306,FORD HS,400042.0,,Race,Hispanic,11th Grade,2014.0,,,,,,5,5,5,5,5,29
3307,FORD HS,400042.0,,Race,Other,11th Grade,2014.0,,,,,,4,4,4,4,4,29
3308,FORD HS,400042.0,,Race,Black,11th Grade,2014.0,16.7,16.8,16.8,17.9,17.1,84,84,84,84,84,29
3372,FOREMAN HS,609708.0,Network 3,Race,Other,11th Grade,2014.0,,,,,,1,1,1,1,1,15
3373,FOREMAN HS,609708.0,Network 3,Race,Black,11th Grade,2014.0,15.3,15.5,15.7,14.0,15.1,43,43,43,43,43,15
3374,FOREMAN HS,609708.0,Network 3,Race,Hispanic,11th Grade,2014.0,15.1,16.9,16.9,14.3,15.8,217,217,217,217,217,15
3375,FOREMAN HS,609708.0,Network 3,Race,White,11th Grade,2014.0,17.9,18.6,19.9,17.0,18.4,15,16,16,15,15,15
3376,FOREMAN HS,609708.0,Network 3,Race,Asian / Pacific,11th Grade,2014.0,,,,,,4,4,4,4,4,15
3433,GAGE PARK HS,609709.0,Network 8,Race,White,11th Grade,2014.0,,,,,,1,1,1,1,1,63
3434,GAGE PARK HS,609709.0,Network 8,Race,Hispanic,11th Grade,2014.0,15.3,15.9,16.2,15.0,15.6,84,84,84,84,84,63
3435,GAGE PARK HS,609709.0,Network 8,Race,Other,11th Grade,2014.0,,,,,,1,1,1,1,1,63
3436,GAGE PARK HS,609709.0,Network 8,Race,Black,11th Grade,2014.0,15.3,15.2,16.1,15.0,15.4,52,52,52,52,52,63
3513,HANCOCK HS,609694.0,Network 8,Race,White,11th Grade,2014.0,,,,,,3,4,3,4,3,62
3514,HANCOCK HS,609694.0,Network 8,Race,Asian / Pacific,11th Grade,2014.0,,,,,,1,1,1,1,1,62
3515,HANCOCK HS,609694.0,Network 8,Race,Hispanic,11th Grade,2014.0,17.1,16.7,17.7,16.8,17.1,233,233,233,233,233,62
3516,HANCOCK HS,609694.0,Network 8,Race,Other,11th Grade,2014.0,,,,,,3,3,3,3,3,62
3517,HANCOCK HS,609694.0,Network 8,Race,Black,11th Grade,2014.0,,,,,,3,3,3,3,3,62
3518,HANCOCK HS,609694.0,Network 8,Race,Native American,11th Grade,2014.0,,,,,,1,1,1,1,1,62
3557,HARLAN HS,609710.0,Network 12,Race,Black,11th Grade,2014.0,15.3,15.6,15.8,15.0,15.4,171,171,171,171,171,49
3558,HARLAN HS,609710.0,Network 12,Race,Asian / Pacific,11th Grade,2014.0,,,,,,1,1,1,1,1,49
3559,HARLAN HS,609710.0,Network 12,Race,Hispanic,11th Grade,2014.0,,,,,,1,1,1,1,1,49
3589,HARPER HS,609711.0,Network 11,Race,Black,11th Grade,2014.0,13.8,15.1,14.5,12.5,14.0,107,107,106,107,106,67
3590,HARPER HS,609711.0,Network 11,Race,Hispanic,11th Grade,2014.0,,,,,,3,3,3,3,3,67
3591,HARPER HS,609711.0,Network 11,Race,Other,11th Grade,2014.0,,,,,,1,1,1,1,1,67
3618,HIRSCH HS,609712.0,Network 12,Race,Black,11th Grade,2014.0,14.9,15.3,15.0,12.7,14.5,63,63,63,63,63,69
3654,HOPE HS,609768.0,Network 11,Race,Black,11th Grade,2014.0,14.7,15.1,15.5,13.5,14.7,91,91,91,91,91,68
3655,HOPE HS,609768.0,Network 11,Race,Hispanic,11th Grade,2014.0,,,,,,2,2,2,2,2,68
3724,HUBBARD HS,609741.0,Network 10,Race,Asian / Pacific,11th Grade,2014.0,14.4,21.3,17.0,14.2,16.7,39,39,39,39,39,65
3725,HUBBARD HS,609741.0,Network 10,Race,White,11th Grade,2014.0,15.7,18.4,16.8,15.8,16.7,14,14,14,14,14,65
3726,HUBBARD HS,609741.0,Network 10,Race,Black,11th Grade,2014.0,15.8,17.4,16.0,15.9,16.3,27,27,27,27,27,65
3727,HUBBARD HS,609741.0,Network 10,Race,Native American,11th Grade,2014.0,,,,,,3,3,3,3,3,65
3728,HUBBARD HS,609741.0,Network 10,Race,Hispanic,11th Grade,2014.0,16.9,18.3,17.8,16.6,17.4,357,357,357,357,357,65
3775,HYDE PARK HS,609713.0,Network 9,Race,Black,11th Grade,2014.0,15.2,15.7,16.0,14.9,15.4,203,203,203,203,203,42
3795,INFINITY HS,610384.0,Network 7,Race,Black,11th Grade,2014.0,,,,,,3,3,3,3,3,30
3796,INFINITY HS,610384.0,Network 7,Race,Hispanic,11th Grade,2014.0,17.5,19.7,18.3,17.4,18.3,98,99,99,98,98,30
3807,INSTITUTO - HEALTH,400104.0,Charter,Race,White,11th Grade,2014.0,,,,,,3,3,3,3,3,31
3808,INSTITUTO - HEALTH,400104.0,Charter,Race,Asian / Pacific,11th Grade,2014.0,,,,,,1,1,1,1,1,31
3809,INSTITUTO - HEALTH,400104.0,Charter,Race,Hispanic,11th Grade,2014.0,17.2,17.6,18.4,16.3,17.4,137,137,137,135,135,31
3810,INSTITUTO - HEALTH,400104.0,Charter,Race,Black,11th Grade,2014.0,,,,,,8,8,8,8,8,31
3811,INSTITUTO - HEALTH,400104.0,Charter,Race,Native American,11th Grade,2014.0,,,,,,1,1,1,1,1,31
3821,INSTITUTO - LOZANO HS,400148.0,Options,Race,Other,11th Grade,2014.0,,,,,,2,2,2,2,2,31
3822,INSTITUTO - LOZANO HS,400148.0,Options,Race,Hispanic,11th Grade,2014.0,14.9,14.8,14.7,12.4,14.2,24,24,24,24,24,31
3823,INSTITUTO - LOZANO HS,400148.0,Options,Race,White,11th Grade,2014.0,,,,,,1,1,1,1,1,31
3830,INSTITUTO - LOZANO MASTERY HS,400164.0,Options,Race,Hispanic,11th Grade,2014.0,14.5,15.9,16.0,14.9,15.3,21,21,21,21,21,31
3831,INSTITUTO - LOZANO MASTERY HS,400164.0,Options,Race,Other,11th Grade,2014.0,,,,,,2,2,2,2,2,31
3832,INSTITUTO - LOZANO MASTERY HS,400164.0,Options,Race,Black,11th Grade,2014.0,,,,,,1,1,1,1,1,31
3849,JEFFERSON HS,609783.0,Network 11,Race,Hispanic,11th Grade,2014.0,,,,,,2,2,2,2,2,28
3928,JONES HS,609678.0,ISP,Race,Black,11th Grade,2014.0,25.6,24.4,23.4,25.4,24.7,56,56,56,56,56,32
3929,JONES HS,609678.0,ISP,Race,Asian / Pacific,11th Grade,2014.0,27.4,27.6,24.5,26.1,26.4,24,24,24,24,24,32
3930,JONES HS,609678.0,ISP,Race,Hispanic,11th Grade,2014.0,26.8,26.3,25.8,25.8,26.2,56,56,56,56,56,32
3931,JONES HS,609678.0,ISP,Race,White,11th Grade,2014.0,29.2,27.5,27.0,30.1,28.5,61,61,61,61,61,32
3932,JONES HS,609678.0,ISP,Race,Native American,11th Grade,2014.0,,,,,,2,2,2,2,2,32
3933,JONES HS,609678.0,ISP,Race,Other,11th Grade,2014.0,,,,,,7,7,7,7,7,32
3998,JUAREZ HS,609764.0,ISP,Race,Native American,11th Grade,2014.0,,,,,,2,2,2,2,2,31
3999,JUAREZ HS,609764.0,ISP,Race,Asian / Pacific,11th Grade,2014.0,,,,,,3,3,3,3,3,31
4000,JUAREZ HS,609764.0,ISP,Race,Black,11th Grade,2014.0,15.6,16.4,16.2,15.8,16.0,13,13,13,13,13,31
4001,JUAREZ HS,609764.0,ISP,Race,Hispanic,11th Grade,2014.0,16.2,16.8,16.8,15.8,16.4,368,368,368,360,360,31
4002,JUAREZ HS,609764.0,ISP,Race,Other,11th Grade,2014.0,,,,,,1,1,1,1,1,31
4003,JUAREZ HS,609764.0,ISP,Race,White,11th Grade,2014.0,,,,,,4,4,4,4,4,31
4043,JULIAN HS,609762.0,Network 13,Race,Hispanic,11th Grade,2014.0,,,,,,1,1,1,1,1,73
4044,JULIAN HS,609762.0,Network 13,Race,Black,11th Grade,2014.0,15.1,15.4,15.3,14.2,15.0,232,232,232,232,232,73
4045,JULIAN HS,609762.0,Network 13,Race,Other,11th Grade,2014.0,,,,,,2,2,2,2,2,73
4115,KELLY HS,609715.0,Network 8,Race,Asian / Pacific,11th Grade,2014.0,15.2,20.9,17.9,15.8,17.4,86,86,86,86,86,58
4116,KELLY HS,609715.0,Network 8,Race,Hispanic,11th Grade,2014.0,16.3,17.1,16.3,16.6,16.6,440,440,440,440,440,58
4117,KELLY HS,609715.0,Network 8,Race,Black,11th Grade,2014.0,,,,,,7,7,7,7,7,58
4118,KELLY HS,609715.0,Network 8,Race,White,11th Grade,2014.0,17.7,17.3,17.3,17.6,17.5,11,11,11,11,11,58
4119,KELLY HS,609715.0,Network 8,Race,Native American,11th Grade,2014.0,,,,,,1,1,1,1,1,58
4186,KELVYN PARK HS,609716.0,Network 4,Race,Hispanic,11th Grade,2014.0,15.8,16.0,16.2,15.2,15.8,221,221,221,221,221,20
4187,KELVYN PARK HS,609716.0,Network 4,Race,Black,11th Grade,2014.0,15.9,15.3,15.0,13.7,15.0,11,11,11,11,11,20
4188,KELVYN PARK HS,609716.0,Network 4,Race,White,11th Grade,2014.0,,,,,,7,7,7,7,7,20
4189,KELVYN PARK HS,609716.0,Network 4,Race,Other,11th Grade,2014.0,,,,,,2,2,2,2,2,20
4190,KELVYN PARK HS,609716.0,Network 4,Race,Asian / Pacific,11th Grade,2014.0,,,,,,1,1,1,1,1,20
4191,KELVYN PARK HS,609716.0,Network 4,Race,Native American,11th Grade,2014.0,,,,,,1,1,1,1,1,20
4268,KENNEDY HS,609718.0,Network 10,Race,Hispanic,11th Grade,2014.0,18.2,18.0,17.6,18.5,18.1,204,205,205,205,204,56
4269,KENNEDY HS,609718.0,Network 10,Race,Asian / Pacific,11th Grade,2014.0,,,,,,2,2,2,2,2,56
4270,KENNEDY HS,609718.0,Network 10,Race,Other,11th Grade,2014.0,,,,,,2,2,2,2,2,56
